Entity	QRank	person	personLabel	dob
Q19519591	232	http://www.wikidata.org/entity/Q19519591	Charlie Walsh	1910.0
Q1239773	231	http://www.wikidata.org/entity/Q1239773	Donald Charles Stewart	1859.0
Q4679295	231	http://www.wikidata.org/entity/Q4679295	Adam Janowski	1987.0
Q5857576	231	http://www.wikidata.org/entity/Q5857576	Newton Smith Fielding	1799.0
Q5982410	231	http://www.wikidata.org/entity/Q5982410	Ian Mills	1969.0
Q11727939	231	http://www.wikidata.org/entity/Q11727939	John Matthews	1884.0
Q21515795	231	http://www.wikidata.org/entity/Q21515795	Vera Higgins	1892.0
Q23765907	231	http://www.wikidata.org/entity/Q23765907	Otway Cuffe	1853.0
Q59625665	231	http://www.wikidata.org/entity/Q59625665	Emilie Schmäck-Stregen	1817.0
Q80354629	231	http://www.wikidata.org/entity/Q80354629	Luca Mastrostefano	1979.0
Q98738849	231	http://www.wikidata.org/entity/Q98738849	Evelyn Waddington	1806.0
Q5592306	230	http://www.wikidata.org/entity/Q5592306	Graeme K. Talboys	1953.0
Q6219189	230	http://www.wikidata.org/entity/Q6219189	John Anthony Derrington	1921.0
Q6236096	230	http://www.wikidata.org/entity/Q6236096	John Gray	1755.0
Q7325115	230	http://www.wikidata.org/entity/Q7325115	Richard Davies	1950.0
Q16859233	230	http://www.wikidata.org/entity/Q16859233	Thomas Woolnoth	1785.0
Q19366487	230	http://www.wikidata.org/entity/Q19366487	Mary Ewart	1830.0
Q21391454	230	http://www.wikidata.org/entity/Q21391454	Victor Frank Eastop	1924.0
Q23618699	230	http://www.wikidata.org/entity/Q23618699	Elsie Grant Suttie	1879.0
Q53423195	230	http://www.wikidata.org/entity/Q53423195	Mary Maud Page	1867.0
Q60751206	230	http://www.wikidata.org/entity/Q60751206	Peter Brown	1755.0
Q3133142	229	http://www.wikidata.org/entity/Q3133142	Henry W. Gerrard	1894.0
Q5541723	229	http://www.wikidata.org/entity/Q5541723	George Liddell	1812.0
Q11963203	229	http://www.wikidata.org/entity/Q11963203	Carlos Mier y Terán	1973.0
Q15479792	229	http://www.wikidata.org/entity/Q15479792	Philip Leaver	1904.0
Q862996	228	http://www.wikidata.org/entity/Q862996	Billy Bartholomew	1901.0
Q5792318	228	http://www.wikidata.org/entity/Q5792318	David Percy	2000.0
Q14945450	228	http://www.wikidata.org/entity/Q14945450	Christopher Pegge	1765.0
Q18821776	228	http://www.wikidata.org/entity/Q18821776	Elizabeth Wiseman	1647.0
Q19956166	228	http://www.wikidata.org/entity/Q19956166	Christopher Bevan	1937.0
Q21166286	228	http://www.wikidata.org/entity/Q21166286	John Wickham Steeds	1940.0
Q22038930	228	http://www.wikidata.org/entity/Q22038930	Alexander Duroure	1692.0
Q88265032	228	http://www.wikidata.org/entity/Q88265032	Pasquale Sacco	1900.0
Q5244857	227	http://www.wikidata.org/entity/Q5244857	De Witt Batty	1879.0
Q6913869	227	http://www.wikidata.org/entity/Q6913869	Morris Robinson, 3rd Baron Rokeby	1757.0
Q7108107	227	http://www.wikidata.org/entity/Q7108107	Oswald Curtis	1821.0
Q16023339	227	http://www.wikidata.org/entity/Q16023339	Henry William Worley	1877.0
Q16232229	227	http://www.wikidata.org/entity/Q16232229	Tom Loizides	1988.0
Q19630371	227	http://www.wikidata.org/entity/Q19630371	Thomas Cobb	1854.0
Q27990699	227	http://www.wikidata.org/entity/Q27990699	Herbert Kensington-Moir	1900.0
Q1436983	226	http://www.wikidata.org/entity/Q1436983	Niven Howie	1964.0
Q3783664	226	http://www.wikidata.org/entity/Q3783664	Hatty Jones	1988.0
Q5345605	226	http://www.wikidata.org/entity/Q5345605	Edward Thompson Dickson	1850.0
Q7350422	226	http://www.wikidata.org/entity/Q7350422	Robert Tollast	1915.0
Q21592431	226	http://www.wikidata.org/entity/Q21592431	Barry Dufour	1942.0
Q60686144	226	http://www.wikidata.org/entity/Q60686144	Terry Dixon	1966.0
Q89371679	226	http://www.wikidata.org/entity/Q89371679	Edgar J. Saxon	1877.0
Q452931	225	http://www.wikidata.org/entity/Q452931	Amalia von Degenfeld	1647.0
Q4431185	225	http://www.wikidata.org/entity/Q4431185	Michael Spivakovsky	1919.0
Q11855390	225	http://www.wikidata.org/entity/Q11855390	Claude Henry Baxter Grant	1878.0
Q20708565	225	http://www.wikidata.org/entity/Q20708565	Alfred Hoffy	1796.0
Q53567226	225	http://www.wikidata.org/entity/Q53567226	Catherine Farish	1951.0
Q84069609	225	http://www.wikidata.org/entity/Q84069609	Alex Hitchcock	1990.0
Q2147083	224	http://www.wikidata.org/entity/Q2147083	Rex Raab	1914.0
Q3720079	224	http://www.wikidata.org/entity/Q3720079	Edwin Biedermann	1877.0
Q4800589	224	http://www.wikidata.org/entity/Q4800589	Arthur Walcott	1857.0
Q5497734	224	http://www.wikidata.org/entity/Q5497734	Frederick Bucknall	1835.0
Q7344524	224	http://www.wikidata.org/entity/Q7344524	Robert Freebairn	1764.0
Q7627248	224	http://www.wikidata.org/entity/Q7627248	Stuart Willmott	1964.0
Q7931573	224	http://www.wikidata.org/entity/Q7931573	Vince O'Sullivan	1957.0
Q7945805	224	http://www.wikidata.org/entity/Q7945805	W. Louis Bradfield	1866.0
Q8009732	224	http://www.wikidata.org/entity/Q8009732	William Gawtress Raymond	1855.0
Q16028169	224	http://www.wikidata.org/entity/Q16028169	John Laurence	1885.0
Q17044821	224	http://www.wikidata.org/entity/Q17044821	Jocelyn Nigel Hillgarth	1929.0
Q29838392	224	http://www.wikidata.org/entity/Q29838392	Harold William Hailstone	1897.0
Q43384116	224	http://www.wikidata.org/entity/Q43384116	John Guest	1938.0
Q48641071	224	http://www.wikidata.org/entity/Q48641071	Lauren Jeffrey	1960.0
Q59656383	224	http://www.wikidata.org/entity/Q59656383	Terence Waller	1946.0
Q63351511	224	http://www.wikidata.org/entity/Q63351511	Violet Lloyd	1879.0
Q6828186	223	http://www.wikidata.org/entity/Q6828186	Michael Allingham	1943.0
Q6830401	223	http://www.wikidata.org/entity/Q6830401	Michael Francis Madelin	1931.0
Q7966133	223	http://www.wikidata.org/entity/Q7966133	Walter Sichel	1855.0
Q17279301	223	http://www.wikidata.org/entity/Q17279301	Paul Gachet	1955.0
Q18222002	223	http://www.wikidata.org/entity/Q18222002	Richard Francis Pinder	1913.0
Q18671568	223	http://www.wikidata.org/entity/Q18671568	James Alexander Hamilton	1785.0
Q19404306	223	http://www.wikidata.org/entity/Q19404306	Matilda Heming	1796.0
Q66385755	223	http://www.wikidata.org/entity/Q66385755	Nigel Paneth	1946.0
Q3127632	222	http://www.wikidata.org/entity/Q3127632	Harold Rutland	1900.0
Q4858684	222	http://www.wikidata.org/entity/Q4858684	Barbara, Lady Stephen	1872.0
Q6259582	222	http://www.wikidata.org/entity/Q6259582	John Sturtevant	1888.0
Q17305938	222	http://www.wikidata.org/entity/Q17305938	George Fredericks	1929.0
Q19298244	222	http://www.wikidata.org/entity/Q19298244	Pascal Walder	1972.0
Q26693282	222	http://www.wikidata.org/entity/Q26693282	Fairfax Blomfield Wade-Palmer	1851.0
Q44762097	222	http://www.wikidata.org/entity/Q44762097	Ethan Nelson-Roberts	2000.0
Q47247311	222	http://www.wikidata.org/entity/Q47247311	Maria A. Chalon	1800.0
Q60735768	222	http://www.wikidata.org/entity/Q60735768	Michael Carter	1949.0
Q1336349	221	http://www.wikidata.org/entity/Q1336349	Emil Kießling	1896.0
Q2939212	221	http://www.wikidata.org/entity/Q2939212	Carlo Lucy	1692.0
Q4892989	221	http://www.wikidata.org/entity/Q4892989	Bernard Charles Beale	1830.0
Q5932481	221	http://www.wikidata.org/entity/Q5932481	Hugh Riddle	1912.0
Q7176476	221	http://www.wikidata.org/entity/Q7176476	Peter Pyke	1950.0
Q12060090	221	http://www.wikidata.org/entity/Q12060090	Anthony Highmore	1719.0
Q17512917	221	http://www.wikidata.org/entity/Q17512917	Henry Green	1872.0
Q17986792	221	http://www.wikidata.org/entity/Q17986792	Elaine Bullard	1915.0
Q19604230	221	http://www.wikidata.org/entity/Q19604230	Karl Klingemann	1859.0
Q1077356	220	http://www.wikidata.org/entity/Q1077356	Chris Hunter	1957.0
Q3434286	220	http://www.wikidata.org/entity/Q3434286	Robbie Hutton	1972.0
Q4766280	220	http://www.wikidata.org/entity/Q4766280	Ann Brannon	1958.0
Q6519891	220	http://www.wikidata.org/entity/Q6519891	Leila Mackinlay	1910.0
Q7271300	220	http://www.wikidata.org/entity/Q7271300	Quenton Ashlyn	1858.0
Q21401967	220	http://www.wikidata.org/entity/Q21401967	Naomi Nevo	1924.0
Q3048095	219	http://www.wikidata.org/entity/Q3048095	Edmund Davall	1763.0
Q3608075	219	http://www.wikidata.org/entity/Q3608075	Albert Ward	1869.0
Q4924836	219	http://www.wikidata.org/entity/Q4924836	Blanche Coleman	1910.0
Q5082210	219	http://www.wikidata.org/entity/Q5082210	Charles Ruffell	1888.0
Q16549473	219	http://www.wikidata.org/entity/Q16549473	Diana Grey	1625.0
Q24690839	219	http://www.wikidata.org/entity/Q24690839	Adrian Mathews	1957.0
Q86758452	219	http://www.wikidata.org/entity/Q86758452	Jacky Redgate	1955.0
Q112126046	219	http://www.wikidata.org/entity/Q112126046	Chris Ousey	1969.0
Q119779850	219	http://www.wikidata.org/entity/Q119779850	Martin Jenner	1948.0
Q1899956	218	http://www.wikidata.org/entity/Q1899956	Mark Blenkarne	1957.0
Q3288855	218	http://www.wikidata.org/entity/Q3288855	Marcel Defence	1920.0
Q5179764	218	http://www.wikidata.org/entity/Q5179764	Cowley Wright	1889.0
Q5546314	218	http://www.wikidata.org/entity/Q5546314	George William Hall	1770.0
Q7342439	218	http://www.wikidata.org/entity/Q7342439	Robert Bruce	1955.0
Q18546400	218	http://www.wikidata.org/entity/Q18546400	Justin Brett	2000.0
Q20769619	218	http://www.wikidata.org/entity/Q20769619	Hortense Parent	1837.0
Q60648731	218	http://www.wikidata.org/entity/Q60648731	Michael Weingarten	1947.0
Q964000	217	http://www.wikidata.org/entity/Q964000	David Looker	1913.0
Q7114616	217	http://www.wikidata.org/entity/Q7114616	Owen Roughwood	1876.0
Q7373115	217	http://www.wikidata.org/entity/Q7373115	Roy Markham	1916.0
Q16186070	217	http://www.wikidata.org/entity/Q16186070	Suzanne Cappe	1720.0
Q16198362	217	http://www.wikidata.org/entity/Q16198362	Maurice Black	1835.0
Q19296075	217	http://www.wikidata.org/entity/Q19296075	Max Rolfes	1894.0
Q51846112	217	http://www.wikidata.org/entity/Q51846112	Mark Agar	1948.0
Q56545771	217	http://www.wikidata.org/entity/Q56545771	Annie Robe	1866.0
Q105623155	217	http://www.wikidata.org/entity/Q105623155	Sydney Montagu Samuel	1848.0
Q4521008	216	http://www.wikidata.org/entity/Q4521008	Thomas Budd Shaw	1813.0
Q5345433	216	http://www.wikidata.org/entity/Q5345433	Edward Stephens	1811.0
Q7072112	216	http://www.wikidata.org/entity/Q7072112	O. F. Snelling	1916.0
Q7410900	216	http://www.wikidata.org/entity/Q7410900	Samuel Bellin	1799.0
Q16863885	216	http://www.wikidata.org/entity/Q16863885	Francis Cornelius Webb	1826.0
Q28057537	216	http://www.wikidata.org/entity/Q28057537	Florence May	1845.0
Q99528881	216	http://www.wikidata.org/entity/Q99528881	E. W. Mackney	1825.0
Q3082594	215	http://www.wikidata.org/entity/Q3082594	Frank Ereaut	1919.0
Q4669181	215	http://www.wikidata.org/entity/Q4669181	Abraham Simon	1617.0
Q4772820	215	http://www.wikidata.org/entity/Q4772820	Anthony Jacques Mantle	1899.0
Q10858373	215	http://www.wikidata.org/entity/Q10858373	Barry Mealand	1943.0
Q13426205	215	http://www.wikidata.org/entity/Q13426205	Cecil Rollo Payton Andrews	1870.0
Q21808618	215	http://www.wikidata.org/entity/Q21808618	Tim Bethune	1962.0
Q105762045	215	http://www.wikidata.org/entity/Q105762045	Maud Marian Wear	1873.0
Q6766249	214	http://www.wikidata.org/entity/Q6766249	Marjorie Deans	1901.0
Q19872623	214	http://www.wikidata.org/entity/Q19872623	Dennis Leston	1917.0
Q19975357	214	http://www.wikidata.org/entity/Q19975357	Émile Antoine Verpilleux	1888.0
Q24263617	214	http://www.wikidata.org/entity/Q24263617	Willie Furphy	1966.0
Q27927977	214	http://www.wikidata.org/entity/Q27927977	Peter Fox	1830.0
Q29445537	214	http://www.wikidata.org/entity/Q29445537	Edward Dalton Smith	1800.0
Q1789314	213	http://www.wikidata.org/entity/Q1789314	Kristin T. Schnider	1960.0
Q4504478	213	http://www.wikidata.org/entity/Q4504478	John Baptist Zerbini	1839.0
Q5414312	213	http://www.wikidata.org/entity/Q5414312	Eustace Robert Hayles	1843.0
Q5974166	213	http://www.wikidata.org/entity/Q5974166	Lewis Leonard Forman	1929.0
Q18528018	213	http://www.wikidata.org/entity/Q18528018	Hannah Marishall Bevan	1798.0
Q53996812	213	http://www.wikidata.org/entity/Q53996812	Sally Artz	1935.0
Q56226041	213	http://www.wikidata.org/entity/Q56226041	Thomas Marsh Nelson	1817.0
Q110181485	213	http://www.wikidata.org/entity/Q110181485	John Lyne	1810.0
Q2959119	212	http://www.wikidata.org/entity/Q2959119	Charles Frederic August Schaeffer	1860.0
Q4496648	212	http://www.wikidata.org/entity/Q4496648	Edward Howell	1846.0
Q5724604	212	http://www.wikidata.org/entity/Q5724604	Henry Lakin Simpson	1859.0
Q15969426	212	http://www.wikidata.org/entity/Q15969426	Théobald Walsh de Serrant	1796.0
Q19796921	212	http://www.wikidata.org/entity/Q19796921	Samuel Hogarth	2000.0
Q25614150	212	http://www.wikidata.org/entity/Q25614150	Joseph Albrecht	1894.0
Q26702711	212	http://www.wikidata.org/entity/Q26702711	Clare H. Abrahall	1900.0
Q62231582	212	http://www.wikidata.org/entity/Q62231582	Vivien Swan	1943.0
Q2865343	211	http://www.wikidata.org/entity/Q2865343	Arthur Staggs	1912.0
Q2960315	211	http://www.wikidata.org/entity/Q2960315	Charles Thompson	1789.0
Q4800232	211	http://www.wikidata.org/entity/Q4800232	Arthur Sanders	1900.0
Q5076400	211	http://www.wikidata.org/entity/Q5076400	Charles Combe	1743.0
Q5079520	211	http://www.wikidata.org/entity/Q5079520	Charles John Brydges	1827.0
Q6225826	211	http://www.wikidata.org/entity/Q6225826	John Chase	1810.0
Q6776511	211	http://www.wikidata.org/entity/Q6776511	Martin S. James	1920.0
Q6793215	211	http://www.wikidata.org/entity/Q6793215	Maurice Hurst	1929.0
Q8009768	211	http://www.wikidata.org/entity/Q8009768	William George Beech	1898.0
Q20713948	211	http://www.wikidata.org/entity/Q20713948	Peter Sanders	1961.0
Q21345048	211	http://www.wikidata.org/entity/Q21345048	Edouard Chappel	1859.0
Q24726615	211	http://www.wikidata.org/entity/Q24726615	Victor Danckwerts	1899.0
Q58236676	211	http://www.wikidata.org/entity/Q58236676	Beatrice Heron-Maxwell	1859.0
Q64992143	211	http://www.wikidata.org/entity/Q64992143	Edith Galliner	1914.0
Q106517979	211	http://www.wikidata.org/entity/Q106517979	René Millet	1910.0
Q7440788	210	http://www.wikidata.org/entity/Q7440788	Seamus Ryan	1964.0
Q16062865	210	http://www.wikidata.org/entity/Q16062865	Luke Leake	1828.0
Q18164372	210	http://www.wikidata.org/entity/Q18164372	Walter Pfeffer Dando	1852.0
Q22945535	210	http://www.wikidata.org/entity/Q22945535	John Armstrong	1928.0
Q78599570	210	http://www.wikidata.org/entity/Q78599570	Geoff Hastings	1926.0
Q1683658	209	http://www.wikidata.org/entity/Q1683658	Tim Richards	1952.0
Q5538637	209	http://www.wikidata.org/entity/Q5538637	George Dubourg	1799.0
Q6224914	209	http://www.wikidata.org/entity/Q6224914	John Cameron	1874.0
Q7273742	209	http://www.wikidata.org/entity/Q7273742	R. John Beedham	1879.0
Q16240184	209	http://www.wikidata.org/entity/Q16240184	Folarin Ogunsola	1997.0
Q17155593	209	http://www.wikidata.org/entity/Q17155593	Sam Sallon	1980.0
Q18358859	209	http://www.wikidata.org/entity/Q18358859	James Sherwood Westmacott	1823.0
Q18527714	209	http://www.wikidata.org/entity/Q18527714	Gerald Seligman	1886.0
Q47434073	209	http://www.wikidata.org/entity/Q47434073	Phil Simmons	1975.0
Q62664786	209	http://www.wikidata.org/entity/Q62664786	Jean de Sibour	1922.0
Q94419847	209	http://www.wikidata.org/entity/Q94419847	Henry A. Martin	1824.0
Q1403709	208	http://www.wikidata.org/entity/Q1403709	Felix Oswald	1866.0
Q1589307	208	http://www.wikidata.org/entity/Q1589307	Jim Morahan	1902.0
Q4931650	208	http://www.wikidata.org/entity/Q4931650	Bob Allen	1772.0
Q5486685	208	http://www.wikidata.org/entity/Q5486685	Frank Fowler	1833.0
Q6109463	208	http://www.wikidata.org/entity/Q6109463	Robert Henry Clarke	1919.0
Q6828195	208	http://www.wikidata.org/entity/Q6828195	Michael Amberg	1926.0
Q7597689	208	http://www.wikidata.org/entity/Q7597689	Stan Hillier	1904.0
Q15429535	208	http://www.wikidata.org/entity/Q15429535	Richard Hill	1782.0
Q16014343	208	http://www.wikidata.org/entity/Q16014343	Ronnie Chamberlain	1924.0
Q18921506	208	http://www.wikidata.org/entity/Q18921506	Jason Canovas	1969.0
Q21872722	208	http://www.wikidata.org/entity/Q21872722	Gordon Stronach	1908.0
Q22666128	208	http://www.wikidata.org/entity/Q22666128	Bertha Nordenson	1857.0
Q64685536	208	http://www.wikidata.org/entity/Q64685536	Mary von Bothmer	1842.0
Q98655757	208	http://www.wikidata.org/entity/Q98655757	Robert John Audley	1928.0
Q4255328	207	http://www.wikidata.org/entity/Q4255328	Henry Charles Lahee	1856.0
Q5593325	207	http://www.wikidata.org/entity/Q5593325	Graham Vines	1930.0
Q6264153	207	http://www.wikidata.org/entity/Q6264153	John William Fisher	1788.0
Q7607086	207	http://www.wikidata.org/entity/Q7607086	Stella March	1916.0
Q7685148	207	http://www.wikidata.org/entity/Q7685148	Tara Stevens	1972.0
Q8010247	207	http://www.wikidata.org/entity/Q8010247	William Grosvenor	1869.0
Q26702836	207	http://www.wikidata.org/entity/Q26702836	Joanna Charlotte Davy	1865.0
Q50192103	207	http://www.wikidata.org/entity/Q50192103	Addie Pryor	1929.0
Q2134196	206	http://www.wikidata.org/entity/Q2134196	Raymond Lockwood	1928.0
Q5052807	206	http://www.wikidata.org/entity/Q5052807	Catherine Martin	1919.0
Q16259175	206	http://www.wikidata.org/entity/Q16259175	Heavenli Denton	1974.0
Q19324909	206	http://www.wikidata.org/entity/Q19324909	Mary Saxby	1738.0
Q22121171	206	http://www.wikidata.org/entity/Q22121171	Greg Rook	1971.0
Q29913541	206	http://www.wikidata.org/entity/Q29913541	Wybert Reeve	1831.0
Q52567609	206	http://www.wikidata.org/entity/Q52567609	Péter Pallai	1963.0
Q7341554	205	http://www.wikidata.org/entity/Q7341554	Robert Antrobus	1830.0
Q19629656	205	http://www.wikidata.org/entity/Q19629656	R. B. Saxe	1888.0
Q20981809	205	http://www.wikidata.org/entity/Q20981809	Teunis Nieuwoudt	1991.0
Q66762635	205	http://www.wikidata.org/entity/Q66762635	Pat Passley	1965.0
Q90509877	205	http://www.wikidata.org/entity/Q90509877	Sophie Dorothea Eckener	1884.0
Q2982348	204	http://www.wikidata.org/entity/Q2982348	Colas Ricard	1971.0
Q3127634	204	http://www.wikidata.org/entity/Q3127634	Harold S. Ferguson	1851.0
Q5113191	204	http://www.wikidata.org/entity/Q5113191	Christopher Salmon Patterson	1823.0
Q15994686	204	http://www.wikidata.org/entity/Q15994686	Henry Petrie	1768.0
Q17479589	204	http://www.wikidata.org/entity/Q17479589	Jim Hinds	1937.0
Q18671836	204	http://www.wikidata.org/entity/Q18671836	John Camillus Hone	1759.0
Q26261210	204	http://www.wikidata.org/entity/Q26261210	Nicola Groves	1989.0
Q27150224	204	http://www.wikidata.org/entity/Q27150224	Bob Finlay	1943.0
Q51151203	204	http://www.wikidata.org/entity/Q51151203	Steve Furlong	1967.0
Q5730140	203	http://www.wikidata.org/entity/Q5730140	Henry Wigstead	1745.0
Q7176317	203	http://www.wikidata.org/entity/Q7176317	Peter Paul Benazech	1730.0
Q7422054	203	http://www.wikidata.org/entity/Q7422054	Sarah Ann Cripps	1822.0
Q58807616	203	http://www.wikidata.org/entity/Q58807616	Henry Carpenter	1925.0
Q114437991	203	http://www.wikidata.org/entity/Q114437991	Henry Stock	1820.0
Q4963381	202	http://www.wikidata.org/entity/Q4963381	Brian Clewer	1928.0
Q5920392	202	http://www.wikidata.org/entity/Q5920392	Edward B. Koster	1861.0
Q6386332	202	http://www.wikidata.org/entity/Q6386332	Kelly Warman	1979.0
Q19513427	202	http://www.wikidata.org/entity/Q19513427	Marcus Adeney	1900.0
Q21465844	202	http://www.wikidata.org/entity/Q21465844	William Linnell	1826.0
Q28421852	202	http://www.wikidata.org/entity/Q28421852	Graham Ashton	1956.0
Q55802715	202	http://www.wikidata.org/entity/Q55802715	Daniël  Marot (II)	1695.0
Q60194694	202	http://www.wikidata.org/entity/Q60194694	Dave Odwell	1952.0
Q60242653	202	http://www.wikidata.org/entity/Q60242653	James Fennemore	1849.0
Q66828952	202	http://www.wikidata.org/entity/Q66828952	Guy Rowland	1964.0
Q109602004	202	http://www.wikidata.org/entity/Q109602004	George Bellas	1965.0
Q5724150	201	http://www.wikidata.org/entity/Q5724150	Henry Jutsum	1816.0
Q16031340	201	http://www.wikidata.org/entity/Q16031340	Kate Watts	1848.0
Q18530437	201	http://www.wikidata.org/entity/Q18530437	Nancy Hewins	1902.0
Q18749067	201	http://www.wikidata.org/entity/Q18749067	Jim Lombard	1938.0
Q19667902	201	http://www.wikidata.org/entity/Q19667902	Richard William Murray	1819.0
Q22138337	201	http://www.wikidata.org/entity/Q22138337	Richard George Suter	1827.0
Q27561685	201	http://www.wikidata.org/entity/Q27561685	Cluer Dicey	1715.0
Q2837185	200	http://www.wikidata.org/entity/Q2837185	Alistair Grant	1925.0
Q5481621	200	http://www.wikidata.org/entity/Q5481621	Francis Kerril Amherst	1819.0
Q5534243	200	http://www.wikidata.org/entity/Q5534243	Geoff Morton	1922.0
Q8989839	200	http://www.wikidata.org/entity/Q8989839	Danny Morgan	1984.0
Q16062238	200	http://www.wikidata.org/entity/Q16062238	John Rochfort	1832.0
Q16066594	200	http://www.wikidata.org/entity/Q16066594	W. M. Brutton	1861.0
Q21078091	200	http://www.wikidata.org/entity/Q21078091	William Harold Joseph Childs	1905.0
Q21466512	200	http://www.wikidata.org/entity/Q21466512	Daphne Fedarb	1912.0
Q91620208	200	http://www.wikidata.org/entity/Q91620208	Jessica Newberry-Ransehousen	1938.0
Q2580427	199	http://www.wikidata.org/entity/Q2580427	William Roy Piggott	1914.0
Q5393193	199	http://www.wikidata.org/entity/Q5393193	Ernest Haley	1885.0
Q7175898	199	http://www.wikidata.org/entity/Q7175898	Peter Milton	1928.0
Q7372627	199	http://www.wikidata.org/entity/Q7372627	Roy Byford	1873.0
Q16234438	199	http://www.wikidata.org/entity/Q16234438	Nigel Sharpe	1904.0
Q17818632	199	http://www.wikidata.org/entity/Q17818632	George J. G. Cheyne	1916.0
Q18671439	199	http://www.wikidata.org/entity/Q18671439	Henry Errington Longden	1819.0
Q55606191	199	http://www.wikidata.org/entity/Q55606191	Julian Misic	1967.0
Q55825519	199	http://www.wikidata.org/entity/Q55825519	John Zamet	1932.0
Q2646020	198	http://www.wikidata.org/entity/Q2646020	Alfred Thomas Bryant	1865.0
Q4909182	198	http://www.wikidata.org/entity/Q4909182	Bill Gosbee	1961.0
Q5078049	198	http://www.wikidata.org/entity/Q5078049	Charles Girdlestone	1797.0
Q5145001	198	http://www.wikidata.org/entity/Q5145001	Colin Connor	1954.0
Q15994587	198	http://www.wikidata.org/entity/Q15994587	Hannibal Evans Lloyd	1771.0
Q17496558	198	http://www.wikidata.org/entity/Q17496558	Peter George Knapp	1949.0
Q95475990	198	http://www.wikidata.org/entity/Q95475990	Daniel Lewis	1989.0
Q106258862	198	http://www.wikidata.org/entity/Q106258862	Joyce M. S. Tompkins	1897.0
Q2331682	197	http://www.wikidata.org/entity/Q2331682	Stanley Ernest Strauzenberg	1914.0
Q5077787	197	http://www.wikidata.org/entity/Q5077787	Charles Francis Smithers	1822.0
Q5354032	197	http://www.wikidata.org/entity/Q5354032	Eldon Grier	1917.0
Q6225698	197	http://www.wikidata.org/entity/Q6225698	John Channell Mills	1929.0
Q16225972	197	http://www.wikidata.org/entity/Q16225972	Maria Kourdoulos	1993.0
Q29642893	197	http://www.wikidata.org/entity/Q29642893	Kenneth Harrap	1931.0
Q47526081	197	http://www.wikidata.org/entity/Q47526081	Trish Tipper	1946.0
Q4797816	196	http://www.wikidata.org/entity/Q4797816	Arthur Anderson	1873.0
Q5727582	196	http://www.wikidata.org/entity/Q5727582	Henry Richmond	1829.0
Q6616248	196	http://www.wikidata.org/entity/Q6616248	William Winckworth	1870.0
Q7964780	196	http://www.wikidata.org/entity/Q7964780	Walter Essex	1857.0
Q11320653	196	http://www.wikidata.org/entity/Q11320653	Dennis Keene	1934.0
Q18756959	196	http://www.wikidata.org/entity/Q18756959	Mary Gurney	1836.0
Q21458367	196	http://www.wikidata.org/entity/Q21458367	Janet Cree	1910.0
Q39947641	196	http://www.wikidata.org/entity/Q39947641	Arnold Griller	1937.0
Q50530164	196	http://www.wikidata.org/entity/Q50530164	Harry Venner	1923.0
Q56164839	196	http://www.wikidata.org/entity/Q56164839	Reza Safinia	1974.0
Q60673973	196	http://www.wikidata.org/entity/Q60673973	Clifford Frank Hawkins	1915.0
Q107621800	196	http://www.wikidata.org/entity/Q107621800	Martial Rose	1922.0
Q121333588	196	http://www.wikidata.org/entity/Q121333588	Jack Swan	1817.0
Q5536157	195	http://www.wikidata.org/entity/Q5536157	George Alexander Lee	1802.0
Q6205594	195	http://www.wikidata.org/entity/Q6205594	Joan de Hamel	1924.0
Q8013625	195	http://www.wikidata.org/entity/Q8013625	William John Hardy	1857.0
Q15834036	195	http://www.wikidata.org/entity/Q15834036	Mark Prince	1969.0
Q16058764	195	http://www.wikidata.org/entity/Q16058764	Thomas Bridson Cribb	1845.0
Q18639134	195	http://www.wikidata.org/entity/Q18639134	Lyndon Bolton	1899.0
Q56281851	195	http://www.wikidata.org/entity/Q56281851	Hugh Stevenson	1948.0
Q93387160	195	http://www.wikidata.org/entity/Q93387160	Hugh Brewster	1950.0
Q5345899	194	http://www.wikidata.org/entity/Q5345899	Edward William Elton	1794.0
Q7964977	194	http://www.wikidata.org/entity/Q7964977	Walter Goodall	1830.0
Q64685942	194	http://www.wikidata.org/entity/Q64685942	Harriet Jane Trelawny	1821.0
Q4722969	193	http://www.wikidata.org/entity/Q4722969	Alfred John Kempe	1785.0
Q4798346	193	http://www.wikidata.org/entity/Q4798346	Arthur Cowley	1887.0
Q12799953	193	http://www.wikidata.org/entity/Q12799953	Raymond John Maunsell	1903.0
Q18600108	193	http://www.wikidata.org/entity/Q18600108	Thomas Dessoulavy	1800.0
Q19975477	193	http://www.wikidata.org/entity/Q19975477	Elizabeth Youatt	1816.0
Q21463817	193	http://www.wikidata.org/entity/Q21463817	Charles Whymper	1853.0
Q23712880	193	http://www.wikidata.org/entity/Q23712880	Afton McKeith	2000.0
Q26265402	193	http://www.wikidata.org/entity/Q26265402	William Edward China	1895.0
Q47467005	193	http://www.wikidata.org/entity/Q47467005	Colin Porter	1930.0
Q51573107	193	http://www.wikidata.org/entity/Q51573107	Sunil Seth	1990.0
Q85747207	193	http://www.wikidata.org/entity/Q85747207	Bill Garvey	1888.0
Q94364818	193	http://www.wikidata.org/entity/Q94364818	Helena Markson	1934.0
Q6205230	192	http://www.wikidata.org/entity/Q6205230	Joan Lockton	1901.0
Q16059195	192	http://www.wikidata.org/entity/Q16059195	Josiah Martin	1843.0
