Entity	QRank	island	islandLabel	No_islandArea	unitLabel
Q24353495	11	http://www.wikidata.org/entity/Q24353495	Bysket	40000.0	square metre
Q24356102	11	http://www.wikidata.org/entity/Q24356102	Ramsskär	70000.0	square metre
Q24357057	11	http://www.wikidata.org/entity/Q24357057	Kamsholmen	260000.0	square metre
Q24358031	11	http://www.wikidata.org/entity/Q24358031	Hundskär	50000.0	square metre
Q24358061	11	http://www.wikidata.org/entity/Q24358061	Gråsö	120000.0	square metre
Q24358068	11	http://www.wikidata.org/entity/Q24358068	Led-Knivskär	20000.0	square metre
Q24358227	11	http://www.wikidata.org/entity/Q24358227	Mjotike	33000.0	square metre
Q24359085	11	http://www.wikidata.org/entity/Q24359085	Bärsskär	160000.0	square metre
Q24359576	11	http://www.wikidata.org/entity/Q24359576	Estholm	38000.0	square metre
Q24360534	11	http://www.wikidata.org/entity/Q24360534	Vitlandet	40000.0	square metre
Q24377423	11	http://www.wikidata.org/entity/Q24377423	Storstens lillgrund	30000.0	square metre
Q24378102	11	http://www.wikidata.org/entity/Q24378102	Maskholmen	8000.0	square metre
Q24380243	11	http://www.wikidata.org/entity/Q24380243	Port Arthur	9000.0	square metre
Q24381011	11	http://www.wikidata.org/entity/Q24381011	Ivankallan	4000.0	square metre
Q24381382	11	http://www.wikidata.org/entity/Q24381382	Korsholmen	7000.0	square metre
Q24385539	11	http://www.wikidata.org/entity/Q24385539	Velekrunni	4000.0	square metre
Q24386052	11	http://www.wikidata.org/entity/Q24386052	Järnstången	60000.0	square metre
Q24386131	11	http://www.wikidata.org/entity/Q24386131	Q24386131	210000.0	square metre
Q24386153	11	http://www.wikidata.org/entity/Q24386153	Mickellot	90000.0	square metre
Q24386542	11	http://www.wikidata.org/entity/Q24386542	Sperrings bådan	150000.0	square metre
Q24420266	11	http://www.wikidata.org/entity/Q24420266	Matholmen	20000.0	square metre
Q24433328	11	http://www.wikidata.org/entity/Q24433328	Skeppholmen	40000.0	square metre
Q24433457	11	http://www.wikidata.org/entity/Q24433457	Yttre Barlastholmen	4000.0	square metre
Q24447479	11	http://www.wikidata.org/entity/Q24447479	Höran	5000.0	square metre
Q24447656	11	http://www.wikidata.org/entity/Q24447656	Stora Roskan	150000.0	square metre
Q24447668	11	http://www.wikidata.org/entity/Q24447668	Storstenen	40000.0	square metre
Q24447677	11	http://www.wikidata.org/entity/Q24447677	Tobakskobban	10000.0	square metre
Q24452639	11	http://www.wikidata.org/entity/Q24452639	Pleikongi	40000.0	square metre
Q24452652	11	http://www.wikidata.org/entity/Q24452652	Rauhalinnansaari	10000.0	square metre
Q24453547	11	http://www.wikidata.org/entity/Q24453547	Q24453547	6000.0	square metre
Q24454868	11	http://www.wikidata.org/entity/Q24454868	Kal klippa	6000.0	square metre
Q24454901	11	http://www.wikidata.org/entity/Q24454901	Östra örarna	6000.0	square metre
Q24455003	11	http://www.wikidata.org/entity/Q24455003	Lokare	4000.0	square metre
Q24455094	11	http://www.wikidata.org/entity/Q24455094	Näsholm	60000.0	square metre
Q24455288	11	http://www.wikidata.org/entity/Q24455288	Östra Båtskär	150000.0	square metre
Q24455983	11	http://www.wikidata.org/entity/Q24455983	Norstö	3400000.0	square metre
Q24456400	11	http://www.wikidata.org/entity/Q24456400	Småskär	50000.0	square metre
Q24456758	11	http://www.wikidata.org/entity/Q24456758	Konungsskär	40000.0	square metre
Q24456966	11	http://www.wikidata.org/entity/Q24456966	Q24456966	20000.0	square metre
Q24479470	11	http://www.wikidata.org/entity/Q24479470	Örö bådan	7000.0	square metre
Q24481993	11	http://www.wikidata.org/entity/Q24481993	Q24481993	20000.0	square metre
Q24501955	11	http://www.wikidata.org/entity/Q24501955	Ögonpur	30000.0	square metre
Q24502013	11	http://www.wikidata.org/entity/Q24502013	Strömsholmen	170000.0	square metre
Q24502037	11	http://www.wikidata.org/entity/Q24502037	Paskaluoto	5000.0	square metre
Q24502077	11	http://www.wikidata.org/entity/Q24502077	Grytholmen	720000.0	square metre
Q24502732	11	http://www.wikidata.org/entity/Q24502732	Q24502732	7000.0	square metre
Q24515121	11	http://www.wikidata.org/entity/Q24515121	Reimarisaari	8000.0	square metre
Q24533886	11	http://www.wikidata.org/entity/Q24533886	Norderstören	450000.0	square metre
Q24534010	11	http://www.wikidata.org/entity/Q24534010	Bastuskäret	770000.0	square metre
Q24536533	11	http://www.wikidata.org/entity/Q24536533	Diskarn	520000.0	square metre
Q24537916	11	http://www.wikidata.org/entity/Q24537916	Q24537916	60000.0	square metre
Q24547876	11	http://www.wikidata.org/entity/Q24547876	Marjasaari	6000.0	square metre
Q24556323	11	http://www.wikidata.org/entity/Q24556323	Korosar	30000.0	square metre
Q24558244	11	http://www.wikidata.org/entity/Q24558244	Q24558244	40000.0	square metre
Q24560421	11	http://www.wikidata.org/entity/Q24560421	Q24560421	3000.0	square metre
Q24560519	11	http://www.wikidata.org/entity/Q24560519	Kaassaari	50000.0	square metre
Q28836652	11	http://www.wikidata.org/entity/Q28836652	Sanmen Dao	980000.0	square metre
Q29784582	11	http://www.wikidata.org/entity/Q29784582	Raschøya	2600000.0	square metre
Q77653534	11	http://www.wikidata.org/entity/Q77653534	Q77653534	74000.0	square metre
Q100325174	11	http://www.wikidata.org/entity/Q100325174	Havneøen	16000.0	square metre
Q20728794	10	http://www.wikidata.org/entity/Q20728794	Q20728794	20000.0	square metre
Q21974149	10	http://www.wikidata.org/entity/Q21974149	Stora Krokholmen	410000.0	square metre
Q21974158	10	http://www.wikidata.org/entity/Q21974158	Q21974158	1360000.0	square metre
Q21974199	10	http://www.wikidata.org/entity/Q21974199	Praestholmarna	230000.0	square metre
Q21974228	10	http://www.wikidata.org/entity/Q21974228	Stora Lökskär	240000.0	square metre
Q21975187	10	http://www.wikidata.org/entity/Q21975187	Kalvholmen	210000.0	square metre
Q21975899	10	http://www.wikidata.org/entity/Q21975899	Folmskaer	470000.0	square metre
Q21975931	10	http://www.wikidata.org/entity/Q21975931	Grisselskar	310000.0	square metre
Q21976936	10	http://www.wikidata.org/entity/Q21976936	Skarven	140000.0	square metre
Q21977007	10	http://www.wikidata.org/entity/Q21977007	Taellholm	480000.0	square metre
Q21977021	10	http://www.wikidata.org/entity/Q21977021	Fagelholm	150000.0	square metre
Q24306050	10	http://www.wikidata.org/entity/Q24306050	Fallskäret	1700000.0	square metre
Q24309819	10	http://www.wikidata.org/entity/Q24309819	Svartö	1300000.0	square metre
Q24309821	10	http://www.wikidata.org/entity/Q24309821	Svartö	910000.0	square metre
Q24311072	10	http://www.wikidata.org/entity/Q24311072	Stora Högskäret	130000.0	square metre
Q24312636	10	http://www.wikidata.org/entity/Q24312636	Skärgården	300000.0	square metre
Q24312648	10	http://www.wikidata.org/entity/Q24312648	Skedö	320000.0	square metre
Q24315529	10	http://www.wikidata.org/entity/Q24315529	Rest	190000.0	square metre
Q24319213	10	http://www.wikidata.org/entity/Q24319213	Österö	450000.0	square metre
Q24321138	10	http://www.wikidata.org/entity/Q24321138	Q24321138	50000.0	square metre
Q24323871	10	http://www.wikidata.org/entity/Q24323871	Södra Mossaskär	720000.0	square metre
Q24326363	10	http://www.wikidata.org/entity/Q24326363	Långön	490000.0	square metre
Q24327234	10	http://www.wikidata.org/entity/Q24327234	Kilgrund	770000.0	square metre
Q24329715	10	http://www.wikidata.org/entity/Q24329715	Käldinge harun	240000.0	square metre
Q24329747	10	http://www.wikidata.org/entity/Q24329747	Kalkskär	30000.0	square metre
Q24329818	10	http://www.wikidata.org/entity/Q24329818	Q24329818	370000.0	square metre
Q24329847	10	http://www.wikidata.org/entity/Q24329847	Lilla Kalvholmen	160000.0	square metre
Q24331704	10	http://www.wikidata.org/entity/Q24331704	Stora Halsö	210000.0	square metre
Q24331733	10	http://www.wikidata.org/entity/Q24331733	Hamnholmen	50000.0	square metre
Q24331747	10	http://www.wikidata.org/entity/Q24331747	Hamnö	350000.0	square metre
Q24331906	10	http://www.wikidata.org/entity/Q24331906	Hässlö	900000.0	square metre
Q24333354	10	http://www.wikidata.org/entity/Q24333354	Q24333354	430000.0	square metre
Q24339038	10	http://www.wikidata.org/entity/Q24339038	Alu	50000.0	square metre
Q24339212	10	http://www.wikidata.org/entity/Q24339212	Bastö	370000.0	square metre
Q24340190	10	http://www.wikidata.org/entity/Q24340190	Jungfruholmarna	9000.0	square metre
Q24340201	10	http://www.wikidata.org/entity/Q24340201	Asplandet	110000.0	square metre
Q24340350	10	http://www.wikidata.org/entity/Q24340350	Koppargrundet	20000.0	square metre
Q24340398	10	http://www.wikidata.org/entity/Q24340398	Remsan	150000.0	square metre
Q24340539	10	http://www.wikidata.org/entity/Q24340539	Lilla Rönnskäret	70000.0	square metre
Q24343331	10	http://www.wikidata.org/entity/Q24343331	Tingsholmen	110000.0	square metre
Q24344264	10	http://www.wikidata.org/entity/Q24344264	Stora Sådik	260000.0	square metre
Q24345427	10	http://www.wikidata.org/entity/Q24345427	Tvåstenarna	60000.0	square metre
Q24345462	10	http://www.wikidata.org/entity/Q24345462	Q24345462	300000.0	square metre
Q24345506	10	http://www.wikidata.org/entity/Q24345506	Svartstenarna	30000.0	square metre
Q24345903	10	http://www.wikidata.org/entity/Q24345903	Q24345903	710000.0	square metre
Q24346944	10	http://www.wikidata.org/entity/Q24346944	Barkargrund	90000.0	square metre
Q24346995	10	http://www.wikidata.org/entity/Q24346995	Gjusgrund	70000.0	square metre
Q24347018	10	http://www.wikidata.org/entity/Q24347018	Svartbådan	20000.0	square metre
Q24347043	10	http://www.wikidata.org/entity/Q24347043	Q24347043	490000.0	square metre
Q24347201	10	http://www.wikidata.org/entity/Q24347201	Tärnsgrund	370000.0	square metre
Q24348125	10	http://www.wikidata.org/entity/Q24348125	Sitterskär	20000.0	square metre
Q24348178	10	http://www.wikidata.org/entity/Q24348178	Skata Ledholmen	60000.0	square metre
Q24348211	10	http://www.wikidata.org/entity/Q24348211	Bärholmen	20000.0	square metre
Q24348258	10	http://www.wikidata.org/entity/Q24348258	Pieni Vasikkasaari	60000.0	square metre
Q24348284	10	http://www.wikidata.org/entity/Q24348284	Tvisäcken	210000.0	square metre
Q24353342	10	http://www.wikidata.org/entity/Q24353342	Q24353342	140000.0	square metre
Q24353447	10	http://www.wikidata.org/entity/Q24353447	Ålholmen	190000.0	square metre
Q24353648	10	http://www.wikidata.org/entity/Q24353648	Hästö	1000000.0	square metre
Q24354854	10	http://www.wikidata.org/entity/Q24354854	Fåfängan	50000.0	square metre
Q24354859	10	http://www.wikidata.org/entity/Q24354859	Aspholmen	180000.0	square metre
Q24355025	10	http://www.wikidata.org/entity/Q24355025	Storkålen	40000.0	square metre
Q24357959	10	http://www.wikidata.org/entity/Q24357959	Blåbärholm	360000.0	square metre
Q24358057	10	http://www.wikidata.org/entity/Q24358057	Klockskär	180000.0	square metre
Q24359326	10	http://www.wikidata.org/entity/Q24359326	Q24359326	20000.0	square metre
Q24359549	10	http://www.wikidata.org/entity/Q24359549	Söskär	180000.0	square metre
Q24360526	10	http://www.wikidata.org/entity/Q24360526	Rågskär	70000.0	square metre
Q24360685	10	http://www.wikidata.org/entity/Q24360685	Bånholm	280000.0	square metre
Q24362272	10	http://www.wikidata.org/entity/Q24362272	Munkoora	20000.0	square metre
Q24362688	10	http://www.wikidata.org/entity/Q24362688	Q24362688	90000.0	square metre
Q24368200	10	http://www.wikidata.org/entity/Q24368200	Utstenarna	20000.0	square metre
Q24380187	10	http://www.wikidata.org/entity/Q24380187	Hansholma	100000.0	square metre
Q24381012	10	http://www.wikidata.org/entity/Q24381012	Rysskallan	10000.0	square metre
Q24382473	10	http://www.wikidata.org/entity/Q24382473	Pjelaxen	8000.0	square metre
Q24384519	10	http://www.wikidata.org/entity/Q24384519	Kråkvilan	4000.0	square metre
Q24384722	10	http://www.wikidata.org/entity/Q24384722	Lotsklobben	320000.0	square metre
Q24385435	10	http://www.wikidata.org/entity/Q24385435	Iso-Valakka	20000.0	square metre
Q24386324	10	http://www.wikidata.org/entity/Q24386324	Pissmörgrund	30000.0	square metre
Q24386382	10	http://www.wikidata.org/entity/Q24386382	Fårörgrund	30000.0	square metre
Q24419820	10	http://www.wikidata.org/entity/Q24419820	Plitorna	1000.0	square metre
Q24429042	10	http://www.wikidata.org/entity/Q24429042	Skräckesholmen	20000.0	square metre
Q24429052	10	http://www.wikidata.org/entity/Q24429052	Gistholmen	50000.0	square metre
Q24429099	10	http://www.wikidata.org/entity/Q24429099	Högholmen	40000.0	square metre
Q24433076	10	http://www.wikidata.org/entity/Q24433076	Klovisholmen	8000.0	square metre
Q24433412	10	http://www.wikidata.org/entity/Q24433412	Träskesholm	20000.0	square metre
Q24447511	10	http://www.wikidata.org/entity/Q24447511	Markusholmen	140000.0	square metre
Q24447634	10	http://www.wikidata.org/entity/Q24447634	Fjärdsgrund	70000.0	square metre
Q24447966	10	http://www.wikidata.org/entity/Q24447966	Laattiskeri	350000.0	square metre
Q24448950	10	http://www.wikidata.org/entity/Q24448950	Melsa	280000.0	square metre
Q24452421	10	http://www.wikidata.org/entity/Q24452421	Vannankari	10000.0	square metre
Q24452459	10	http://www.wikidata.org/entity/Q24452459	Katteenluoto	30000.0	square metre
Q24452488	10	http://www.wikidata.org/entity/Q24452488	Ålderman	9000.0	square metre
Q24452780	10	http://www.wikidata.org/entity/Q24452780	Lasku	6000.0	square metre
Q24453340	10	http://www.wikidata.org/entity/Q24453340	Haltinmaa	150000.0	square metre
Q24453415	10	http://www.wikidata.org/entity/Q24453415	Hellu	30000.0	square metre
Q24453729	10	http://www.wikidata.org/entity/Q24453729	Dråm	10000.0	square metre
Q24454905	10	http://www.wikidata.org/entity/Q24454905	Ledersgrund	10000.0	square metre
Q24455162	10	http://www.wikidata.org/entity/Q24455162	Grågrund	5000.0	square metre
Q24455223	10	http://www.wikidata.org/entity/Q24455223	Jungfrun	5000.0	square metre
Q24455270	10	http://www.wikidata.org/entity/Q24455270	Bäckgrund	4000.0	square metre
Q24455289	10	http://www.wikidata.org/entity/Q24455289	Mellan-Båtskär	40000.0	square metre
Q24455309	10	http://www.wikidata.org/entity/Q24455309	Fölisören	4000.0	square metre
Q24455809	10	http://www.wikidata.org/entity/Q24455809	Svedjeskär	20000.0	square metre
Q24456152	10	http://www.wikidata.org/entity/Q24456152	Notvarpharun	20000.0	square metre
Q24456577	10	http://www.wikidata.org/entity/Q24456577	Asken	4000.0	square metre
Q24456819	10	http://www.wikidata.org/entity/Q24456819	Q24456819	160000.0	square metre
Q24481951	10	http://www.wikidata.org/entity/Q24481951	Hålön	450000.0	square metre
Q24501866	10	http://www.wikidata.org/entity/Q24501866	Stora Bergön	330000.0	square metre
Q24501938	10	http://www.wikidata.org/entity/Q24501938	Skutholma	60000.0	square metre
Q24504502	10	http://www.wikidata.org/entity/Q24504502	Q24504502	40000.0	square metre
Q24504790	10	http://www.wikidata.org/entity/Q24504790	Abborrlagnen	4000.0	square metre
Q24515078	10	http://www.wikidata.org/entity/Q24515078	Lilla Lekholmen	10000.0	square metre
Q24515165	10	http://www.wikidata.org/entity/Q24515165	Vattukobben	10000.0	square metre
Q24524107	10	http://www.wikidata.org/entity/Q24524107	Rönnbuskören	30000.0	square metre
Q24533696	10	http://www.wikidata.org/entity/Q24533696	Gingergrund	70000.0	square metre
Q24533770	10	http://www.wikidata.org/entity/Q24533770	Q24533770	80000.0	square metre
Q24533792	10	http://www.wikidata.org/entity/Q24533792	Q24533792	9000.0	square metre
Q24533985	10	http://www.wikidata.org/entity/Q24533985	Q24533985	70000.0	square metre
Q24535214	10	http://www.wikidata.org/entity/Q24535214	Sikören	170000.0	square metre
Q24535307	10	http://www.wikidata.org/entity/Q24535307	Q24535307	20000.0	square metre
Q24535326	10	http://www.wikidata.org/entity/Q24535326	Q24535326	100000.0	square metre
Q24535351	10	http://www.wikidata.org/entity/Q24535351	Kexmoören	30000.0	square metre
Q24536510	10	http://www.wikidata.org/entity/Q24536510	Q24536510	20000.0	square metre
Q24537918	10	http://www.wikidata.org/entity/Q24537918	Q24537918	60000.0	square metre
Q24546564	10	http://www.wikidata.org/entity/Q24546564	Pekka	8000.0	square metre
Q24547714	10	http://www.wikidata.org/entity/Q24547714	Täljkniven	5000.0	square metre
Q24547755	10	http://www.wikidata.org/entity/Q24547755	Södra berget	10000.0	square metre
Q24554549	10	http://www.wikidata.org/entity/Q24554549	Fletan	30000.0	square metre
Q24557749	10	http://www.wikidata.org/entity/Q24557749	Q24557749	70000.0	square metre
Q24558120	10	http://www.wikidata.org/entity/Q24558120	Q24558120	10000.0	square metre
Q24558294	10	http://www.wikidata.org/entity/Q24558294	Enbuskören	120000.0	square metre
Q25369858	10	http://www.wikidata.org/entity/Q25369858	Q25369858	310000.0	square metre
Q108001199	10	http://www.wikidata.org/entity/Q108001199	Q108001199	726.0	square metre
Q108188171	10	http://www.wikidata.org/entity/Q108188171	Little Crebawethan	1400.0	square metre
Q21973994	9	http://www.wikidata.org/entity/Q21973994	Kullskaer	290000.0	square metre
Q21974100	9	http://www.wikidata.org/entity/Q21974100	Sälskär	380000.0	square metre
Q21974157	9	http://www.wikidata.org/entity/Q21974157	Storholm	910000.0	square metre
Q21974176	9	http://www.wikidata.org/entity/Q21974176	Sviskaer	220000.0	square metre
Q21974615	9	http://www.wikidata.org/entity/Q21974615	Langgardso	920000.0	square metre
Q21974774	9	http://www.wikidata.org/entity/Q21974774	Killingskar	600000.0	square metre
Q21975152	9	http://www.wikidata.org/entity/Q21975152	Brandholm	120000.0	square metre
Q21975423	9	http://www.wikidata.org/entity/Q21975423	Langa Landet	200000.0	square metre
Q21975671	9	http://www.wikidata.org/entity/Q21975671	Fastersbyoen	720000.0	square metre
Q21975803	9	http://www.wikidata.org/entity/Q21975803	Stora Karskär	150000.0	square metre
Q21975841	9	http://www.wikidata.org/entity/Q21975841	Aendoer	110000.0	square metre
Q21976899	9	http://www.wikidata.org/entity/Q21976899	Q21976899	480000.0	square metre
Q23747580	9	http://www.wikidata.org/entity/Q23747580	Fruens Holm	130000.0	square metre
Q24304007	9	http://www.wikidata.org/entity/Q24304007	Skinnarslandet	2400000.0	square metre
Q24306950	9	http://www.wikidata.org/entity/Q24306950	Ulot	3700000.0	square metre
Q24310916	9	http://www.wikidata.org/entity/Q24310916	Södra Svartö	330000.0	square metre
Q24310977	9	http://www.wikidata.org/entity/Q24310977	Synnerstören	1700000.0	square metre
Q24314108	9	http://www.wikidata.org/entity/Q24314108	Q24314108	750000.0	square metre
Q24314137	9	http://www.wikidata.org/entity/Q24314137	Santakarit	40000.0	square metre
Q24315227	9	http://www.wikidata.org/entity/Q24315227	Q24315227	1700000.0	square metre
Q24315449	9	http://www.wikidata.org/entity/Q24315449	Q24315449	630000.0	square metre
Q24315512	9	http://www.wikidata.org/entity/Q24315512	Q24315512	1100000.0	square metre
Q24318248	9	http://www.wikidata.org/entity/Q24318248	Q24318248	410000.0	square metre
Q24320670	9	http://www.wikidata.org/entity/Q24320670	Norra Svartö	210000.0	square metre
Q24322384	9	http://www.wikidata.org/entity/Q24322384	Q24322384	3200000.0	square metre
Q24327304	9	http://www.wikidata.org/entity/Q24327304	Q24327304	900000.0	square metre
Q24327474	9	http://www.wikidata.org/entity/Q24327474	Kockskäret	210000.0	square metre
Q24330935	9	http://www.wikidata.org/entity/Q24330935	Järvö	250000.0	square metre
Q24331300	9	http://www.wikidata.org/entity/Q24331300	Högholmen	340000.0	square metre
Q24331828	9	http://www.wikidata.org/entity/Q24331828	Stora Hanklot	400000.0	square metre
Q24331914	9	http://www.wikidata.org/entity/Q24331914	Q24331914	400000.0	square metre
Q24331984	9	http://www.wikidata.org/entity/Q24331984	Haxalö	2500000.0	square metre
Q24333295	9	http://www.wikidata.org/entity/Q24333295	Q24333295	490000.0	square metre
Q24333309	9	http://www.wikidata.org/entity/Q24333309	Gåsgrund	130000.0	square metre
Q24333396	9	http://www.wikidata.org/entity/Q24333396	Gubbelandet	160000.0	square metre
Q24337990	9	http://www.wikidata.org/entity/Q24337990	Elisgrund	320000.0	square metre
Q24338083	9	http://www.wikidata.org/entity/Q24338083	Finnskär	50000.0	square metre
Q24339213	9	http://www.wikidata.org/entity/Q24339213	Bästö	490000.0	square metre
Q24339243	9	http://www.wikidata.org/entity/Q24339243	Bicko	420000.0	square metre
Q24340213	9	http://www.wikidata.org/entity/Q24340213	Q24340213	40000.0	square metre
Q24340381	9	http://www.wikidata.org/entity/Q24340381	Lilla Hästskäret	50000.0	square metre
Q24340401	9	http://www.wikidata.org/entity/Q24340401	Södergadden	10000.0	square metre
Q24340540	9	http://www.wikidata.org/entity/Q24340540	Stora Rönnskäret	360000.0	square metre
Q24344230	9	http://www.wikidata.org/entity/Q24344230	Stora Träskholm	280000.0	square metre
Q24344247	9	http://www.wikidata.org/entity/Q24344247	Kait	100000.0	square metre
Q24344646	9	http://www.wikidata.org/entity/Q24344646	Rövarlandet	70000.0	square metre
Q24345414	9	http://www.wikidata.org/entity/Q24345414	Ängsögrundet	460000.0	square metre
Q24345417	9	http://www.wikidata.org/entity/Q24345417	Dicksholmen	220000.0	square metre
Q24345507	9	http://www.wikidata.org/entity/Q24345507	Svartgrund	60000.0	square metre
Q24346993	9	http://www.wikidata.org/entity/Q24346993	Hästgrund	40000.0	square metre
Q24347020	9	http://www.wikidata.org/entity/Q24347020	Q24347020	210000.0	square metre
Q24347086	9	http://www.wikidata.org/entity/Q24347086	Sommarö grund	30000.0	square metre
Q24347185	9	http://www.wikidata.org/entity/Q24347185	Q24347185	230000.0	square metre
Q24347218	9	http://www.wikidata.org/entity/Q24347218	Q24347218	160000.0	square metre
Q24348208	9	http://www.wikidata.org/entity/Q24348208	Lilla Korpholmen	30000.0	square metre
Q24348267	9	http://www.wikidata.org/entity/Q24348267	Lilla Bråtaholm	500000.0	square metre
Q24348319	9	http://www.wikidata.org/entity/Q24348319	Stornäsholmen	120000.0	square metre
Q24348376	9	http://www.wikidata.org/entity/Q24348376	Mössö	110000.0	square metre
Q24348464	9	http://www.wikidata.org/entity/Q24348464	Q24348464	40000.0	square metre
Q24348495	9	http://www.wikidata.org/entity/Q24348495	Notholmarna	10000.0	square metre
Q24348511	9	http://www.wikidata.org/entity/Q24348511	Gloholmen	120000.0	square metre
Q24349348	9	http://www.wikidata.org/entity/Q24349348	Risholmen	50000.0	square metre
Q24356339	9	http://www.wikidata.org/entity/Q24356339	Lilla Mossaskär	80000.0	square metre
Q24356477	9	http://www.wikidata.org/entity/Q24356477	Ramskär	60000.0	square metre
Q24357997	9	http://www.wikidata.org/entity/Q24357997	Mossaskär	40000.0	square metre
Q24358084	9	http://www.wikidata.org/entity/Q24358084	Magnusskär	40000.0	square metre
Q24358157	9	http://www.wikidata.org/entity/Q24358157	Q24358157	450000.0	square metre
Q24358246	9	http://www.wikidata.org/entity/Q24358246	Ekholm	140000.0	square metre
Q24358425	9	http://www.wikidata.org/entity/Q24358425	Glossholm	100000.0	square metre
Q24359371	9	http://www.wikidata.org/entity/Q24359371	Lillharun	9000.0	square metre
Q24359547	9	http://www.wikidata.org/entity/Q24359547	Bolanskär	60000.0	square metre
Q24360373	9	http://www.wikidata.org/entity/Q24360373	Koikari	90000.0	square metre
Q24362212	9	http://www.wikidata.org/entity/Q24362212	Iso Lehmämaa	870000.0	square metre
Q24362329	9	http://www.wikidata.org/entity/Q24362329	Lilla Slädaskär	260000.0	square metre
Q24362386	9	http://www.wikidata.org/entity/Q24362386	Q24362386	70000.0	square metre
Q24362696	9	http://www.wikidata.org/entity/Q24362696	Lempmo	480000.0	square metre
Q24368715	9	http://www.wikidata.org/entity/Q24368715	Tornskäret	80000.0	square metre
Q24377573	9	http://www.wikidata.org/entity/Q24377573	Svall	10000.0	square metre
Q24378008	9	http://www.wikidata.org/entity/Q24378008	Pyllan	10000.0	square metre
Q24380228	9	http://www.wikidata.org/entity/Q24380228	Q24380228	10000.0	square metre
Q24380456	9	http://www.wikidata.org/entity/Q24380456	Vitfågelskäret	80000.0	square metre
Q24380476	9	http://www.wikidata.org/entity/Q24380476	Stelet	8000.0	square metre
Q24380940	9	http://www.wikidata.org/entity/Q24380940	Lilla Bockholmen	60000.0	square metre
Q24382452	9	http://www.wikidata.org/entity/Q24382452	Långberget	3000.0	square metre
Q24386458	9	http://www.wikidata.org/entity/Q24386458	Hålören	40000.0	square metre
Q24386523	9	http://www.wikidata.org/entity/Q24386523	Q24386523	80000.0	square metre
Q24419678	9	http://www.wikidata.org/entity/Q24419678	Likholmen	8000.0	square metre
Q24419957	9	http://www.wikidata.org/entity/Q24419957	Kalvön	100000.0	square metre
Q24420326	9	http://www.wikidata.org/entity/Q24420326	Mjölgrund	6000.0	square metre
Q24433184	9	http://www.wikidata.org/entity/Q24433184	Kaninholmen	30000.0	square metre
Q24447611	9	http://www.wikidata.org/entity/Q24447611	Q24447611	10000.0	square metre
Q24447621	9	http://www.wikidata.org/entity/Q24447621	Abborrströmshällorna	50000.0	square metre
Q24447642	9	http://www.wikidata.org/entity/Q24447642	Vackergrund	30000.0	square metre
Q24447797	9	http://www.wikidata.org/entity/Q24447797	Svärdsgrund	330000.0	square metre
Q24448992	9	http://www.wikidata.org/entity/Q24448992	Moosu	9000.0	square metre
Q24453182	9	http://www.wikidata.org/entity/Q24453182	Klaavu	20000.0	square metre
Q24453750	9	http://www.wikidata.org/entity/Q24453750	Keisarinkari	20000.0	square metre
Q24454746	9	http://www.wikidata.org/entity/Q24454746	Helgö grunden	3000.0	square metre
Q24454823	9	http://www.wikidata.org/entity/Q24454823	Q24454823	110000.0	square metre
Q24455092	9	http://www.wikidata.org/entity/Q24455092	Matalot	30000.0	square metre
Q24455224	9	http://www.wikidata.org/entity/Q24455224	Kalvholmen	50000.0	square metre
Q24455331	9	http://www.wikidata.org/entity/Q24455331	Mellan-Tällholm	60000.0	square metre
Q24455509	9	http://www.wikidata.org/entity/Q24455509	Valjumaa	640000.0	square metre
Q24455895	9	http://www.wikidata.org/entity/Q24455895	Duvholmen	20000.0	square metre
Q24455905	9	http://www.wikidata.org/entity/Q24455905	Stora Tjuvholmen	30000.0	square metre
Q24456355	9	http://www.wikidata.org/entity/Q24456355	Q24456355	7000.0	square metre
Q24456414	9	http://www.wikidata.org/entity/Q24456414	Norra Gråskär	50000.0	square metre
Q24456850	9	http://www.wikidata.org/entity/Q24456850	Klobb	20000.0	square metre
Q24456906	9	http://www.wikidata.org/entity/Q24456906	Siljas grund	5000.0	square metre
Q24457119	9	http://www.wikidata.org/entity/Q24457119	Vidskärs örarna	20000.0	square metre
Q24457121	9	http://www.wikidata.org/entity/Q24457121	Krösanklobben	5000.0	square metre
Q24479105	9	http://www.wikidata.org/entity/Q24479105	Riberget	20000.0	square metre
Q24479335	9	http://www.wikidata.org/entity/Q24479335	Skräppan	3000.0	square metre
Q24501884	9	http://www.wikidata.org/entity/Q24501884	Faddergåvan	30000.0	square metre
Q24501918	9	http://www.wikidata.org/entity/Q24501918	Kiriholma	30000.0	square metre
Q24502014	9	http://www.wikidata.org/entity/Q24502014	Slätholmen	40000.0	square metre
Q24515145	9	http://www.wikidata.org/entity/Q24515145	Kalkstenen	3000.0	square metre
Q24516275	9	http://www.wikidata.org/entity/Q24516275	Trädgårdsholmen	6000.0	square metre
Q24533650	9	http://www.wikidata.org/entity/Q24533650	Q24533650	170000.0	square metre
Q24533809	9	http://www.wikidata.org/entity/Q24533809	Q24533809	3000.0	square metre
Q24535226	9	http://www.wikidata.org/entity/Q24535226	Aspskärsgrundet	120000.0	square metre
Q24535286	9	http://www.wikidata.org/entity/Q24535286	Knipan	10000.0	square metre
Q24536513	9	http://www.wikidata.org/entity/Q24536513	Kaisaari	60000.0	square metre
Q24547665	9	http://www.wikidata.org/entity/Q24547665	Arvskäret	210000.0	square metre
