Entity	QRank	item	itemLabel	unitLabel	unit	maxHeight
Q790054	22038	http://www.wikidata.org/entity/Q790054	111 Westminster Street	metre	http://www.wikidata.org/entity/Q11573	130.0
Q2070225	22025	http://www.wikidata.org/entity/Q2070225	Daily News Building	metre	http://www.wikidata.org/entity/Q11573	145.0
Q1264855	22015	http://www.wikidata.org/entity/Q1264855	The Index	metre	http://www.wikidata.org/entity/Q11573	328.0
Q13892708	21897	http://www.wikidata.org/entity/Q13892708	Capital Market Authority Headquarters	metre	http://www.wikidata.org/entity/Q11573	385.0
Q1327514	21891	http://www.wikidata.org/entity/Q1327514	Scotia Plaza	metre	http://www.wikidata.org/entity/Q11573	275.0
Q12104593	21868	http://www.wikidata.org/entity/Q12104593	Klovski Descent 7A	metre	http://www.wikidata.org/entity/Q11573	168.0
Q1766475	21829	http://www.wikidata.org/entity/Q1766475	Richard J. Daley Center	metre	http://www.wikidata.org/entity/Q11573	197.5
Q164877	21793	http://www.wikidata.org/entity/Q164877	1000 de La Gauchetière	metre	http://www.wikidata.org/entity/Q11573	205.0
Q212831	21577	http://www.wikidata.org/entity/Q212831	20 Exchange Place	metre	http://www.wikidata.org/entity/Q11573	226.0
Q2956104	21547	http://www.wikidata.org/entity/Q2956104	Chanin Building	metre	http://www.wikidata.org/entity/Q11573	198.0
Q21011003	21458	http://www.wikidata.org/entity/Q21011003	150 North Riverside Chicago	metre	http://www.wikidata.org/entity/Q11573	226.0
Q3286566	21317	http://www.wikidata.org/entity/Q3286566	1095 Avenue of the Americas	metre	http://www.wikidata.org/entity/Q11573	192.0
Q3778256	21247	http://www.wikidata.org/entity/Q3778256	Prudential (Guaranty) Building	metre	http://www.wikidata.org/entity/Q11573	51.0
Q1608810	21059	http://www.wikidata.org/entity/Q1608810	Morgan Stanley Building	metre	http://www.wikidata.org/entity/Q11573	209.0
Q2818460	21038	http://www.wikidata.org/entity/Q2818460	801 Grand	metre	http://www.wikidata.org/entity/Q11573	192.03
Q1121971	21033	http://www.wikidata.org/entity/Q1121971	Two Prudential Plaza	metre	http://www.wikidata.org/entity/Q11573	303.3
Q1138772	20953	http://www.wikidata.org/entity/Q1138772	Rialto Towers	metre	http://www.wikidata.org/entity/Q11573	251.0
Q328507	20849	http://www.wikidata.org/entity/Q328507	Hochhaus Uptown München	metre	http://www.wikidata.org/entity/Q11573	146.0
Q245246	20666	http://www.wikidata.org/entity/Q245246	CITIC Plaza	metre	http://www.wikidata.org/entity/Q11573	390.2
Q5364168	20556	http://www.wikidata.org/entity/Q5364168	Akasaka Biz Tower	metre	http://www.wikidata.org/entity/Q11573	179.25
Q373143	20551	http://www.wikidata.org/entity/Q373143	Édifice Price	metre	http://www.wikidata.org/entity/Q11573	82.0
Q373143	20551	http://www.wikidata.org/entity/Q373143	Édifice Price	meter	http://www.wikidata.org/entity/Q3710	81.99119737628169
Q844621	20477	http://www.wikidata.org/entity/Q844621	Chinese People's Liberation Army Forces Hong Kong Building	metre	http://www.wikidata.org/entity/Q11573	113.0
Q11415297	20430	http://www.wikidata.org/entity/Q11415297	JR Gate Tower	metre	http://www.wikidata.org/entity/Q11573	211.1
Q3538182	20367	http://www.wikidata.org/entity/Q3538182	388 Greenwich Street	metre	http://www.wikidata.org/entity/Q11573	151.0
Q673794	20343	http://www.wikidata.org/entity/Q673794	Truist Center (Charlotte)	metre	http://www.wikidata.org/entity/Q11573	201.0
Q454985	20307	http://www.wikidata.org/entity/Q454985	Treptowers	metre	http://www.wikidata.org/entity/Q11573	125.0
Q845182	20188	http://www.wikidata.org/entity/Q845182	Emirates Office Tower	metre	http://www.wikidata.org/entity/Q11573	355.0
Q328512	20180	http://www.wikidata.org/entity/Q328512	Colonia-Haus	metre	http://www.wikidata.org/entity/Q11573	147.0
Q219984	20030	http://www.wikidata.org/entity/Q219984	277 Park Avenue	metre	http://www.wikidata.org/entity/Q11573	209.0
Q1262915	20029	http://www.wikidata.org/entity/Q1262915	Dubai Pearl	metre	http://www.wikidata.org/entity/Q11573	300.0
Q15264622	19840	http://www.wikidata.org/entity/Q15264622	35 Hudson Yards	metre	http://www.wikidata.org/entity/Q11573	308.0
Q2593778	19725	http://www.wikidata.org/entity/Q2593778	55 Hudson Yards	metre	http://www.wikidata.org/entity/Q11573	238.0
Q333305	19675	http://www.wikidata.org/entity/Q333305	One Raffles Place	metre	http://www.wikidata.org/entity/Q11573	280.0
Q5579712	19578	http://www.wikidata.org/entity/Q5579712	Le Meridien Taichung	metre	http://www.wikidata.org/entity/Q11573	178.0
Q643334	19575	http://www.wikidata.org/entity/Q643334	One Prudential Plaza	metre	http://www.wikidata.org/entity/Q11573	183.0
Q17228699	19311	http://www.wikidata.org/entity/Q17228699	JP Tower Nagoya	metre	http://www.wikidata.org/entity/Q11573	195.74
Q28791021	19132	http://www.wikidata.org/entity/Q28791021	SPX Tower	metre	http://www.wikidata.org/entity/Q11573	255.0
Q781961	19114	http://www.wikidata.org/entity/Q781961	One Court Square	metre	http://www.wikidata.org/entity/Q11573	205.0
Q138768	19081	http://www.wikidata.org/entity/Q138768	One Churchill Place	metre	http://www.wikidata.org/entity/Q11573	156.3
Q1330847	19047	http://www.wikidata.org/entity/Q1330847	Elite Residence	metre	http://www.wikidata.org/entity/Q11573	381.0
Q173454	19034	http://www.wikidata.org/entity/Q173454	1250 René-Lévesque	metre	http://www.wikidata.org/entity/Q11573	199.0
Q1795892	19009	http://www.wikidata.org/entity/Q1795892	KölnTriangle	metre	http://www.wikidata.org/entity/Q11573	103.2
Q2411231	18977	http://www.wikidata.org/entity/Q2411231	Fairmont Pacific Rim	metre	http://www.wikidata.org/entity/Q11573	140.0
Q21015906	18935	http://www.wikidata.org/entity/Q21015906	Day 1	metre	http://www.wikidata.org/entity/Q11573	159.0
Q21015906	18935	http://www.wikidata.org/entity/Q21015906	Day 1	meter	http://www.wikidata.org/entity/Q3710	158.80079491837455
Q735913	18927	http://www.wikidata.org/entity/Q735913	Tour Areva	metre	http://www.wikidata.org/entity/Q11573	178.0
Q247799	18695	http://www.wikidata.org/entity/Q247799	Oxford Tower	metre	http://www.wikidata.org/entity/Q11573	150.0
Q806676	18684	http://www.wikidata.org/entity/Q806676	Miami Tower	metre	http://www.wikidata.org/entity/Q11573	191.0
Q3142395	18639	http://www.wikidata.org/entity/Q3142395	Hyatt Regency Paris Etoile	metre	http://www.wikidata.org/entity/Q11573	190.0
Q704778	18629	http://www.wikidata.org/entity/Q704778	Shin Kong Life Tower	metre	http://www.wikidata.org/entity/Q11573	244.8
Q57767	18603	http://www.wikidata.org/entity/Q57767	Wells Fargo Plaza	metre	http://www.wikidata.org/entity/Q11573	302.4
Q1665800	18601	http://www.wikidata.org/entity/Q1665800	InterContinental Warsaw	metre	http://www.wikidata.org/entity/Q11573	164.0
Q1580807	18592	http://www.wikidata.org/entity/Q1580807	Times Square Tower	metre	http://www.wikidata.org/entity/Q11573	221.0
Q2564383	18409	http://www.wikidata.org/entity/Q2564383	90 West Street	metre	http://www.wikidata.org/entity/Q11573	99.0
Q1983016	18400	http://www.wikidata.org/entity/Q1983016	The Masterpiece	metre	http://www.wikidata.org/entity/Q11573	257.0
Q2349903	18299	http://www.wikidata.org/entity/Q2349903	Cœur Défense	metre	http://www.wikidata.org/entity/Q11573	161.0
Q195166	18185	http://www.wikidata.org/entity/Q195166	Trianon	metre	http://www.wikidata.org/entity/Q11573	186.0
Q11367941	18032	http://www.wikidata.org/entity/Q11367941	Marunouchi Park Building	metre	http://www.wikidata.org/entity/Q11573	170.0
Q15661493	17829	http://www.wikidata.org/entity/Q15661493	Q22	metre	http://www.wikidata.org/entity/Q11573	195.0
Q685377	17677	http://www.wikidata.org/entity/Q685377	W. R. Grace Building	metre	http://www.wikidata.org/entity/Q11573	192.0
Q3995184	17609	http://www.wikidata.org/entity/Q3995184	Torre Eurosky	metre	http://www.wikidata.org/entity/Q11573	155.0
Q960951	17607	http://www.wikidata.org/entity/Q960951	Nauru House	metre	http://www.wikidata.org/entity/Q11573	190.0
Q58208336	17601	http://www.wikidata.org/entity/Q58208336	Tour La Marseillaise	metre	http://www.wikidata.org/entity/Q11573	136.0
Q59149414	17564	http://www.wikidata.org/entity/Q59149414	Neuer Henninger Turm	metre	http://www.wikidata.org/entity/Q11573	140.0
Q1495771	17556	http://www.wikidata.org/entity/Q1495771	Gate to the East	metre	http://www.wikidata.org/entity/Q11573	302.0
Q381996	17537	http://www.wikidata.org/entity/Q381996	AfE-Turm	metre	http://www.wikidata.org/entity/Q11573	116.4
Q5116657	17404	http://www.wikidata.org/entity/Q5116657	Church Office Building	meter	http://www.wikidata.org/entity/Q3710	128.01904390339058
Q1300529	17369	http://www.wikidata.org/entity/Q1300529	Scandic Victoria Tower	metre	http://www.wikidata.org/entity/Q11573	117.0
Q300254	17333	http://www.wikidata.org/entity/Q300254	AXA Equitable Center	metre	http://www.wikidata.org/entity/Q11573	229.0
Q760541	17279	http://www.wikidata.org/entity/Q760541	Dorint Hotel Tower	metre	http://www.wikidata.org/entity/Q11573	115.0
Q1440000	17234	http://www.wikidata.org/entity/Q1440000	Four Seasons Hotel Miami	metre	http://www.wikidata.org/entity/Q11573	240.0
Q224563	17231	http://www.wikidata.org/entity/Q224563	311 South Wacker Drive	metre	http://www.wikidata.org/entity/Q11573	292.9128
Q2736562	17224	http://www.wikidata.org/entity/Q2736562	Saint Luke's Tower	metre	http://www.wikidata.org/entity/Q11573	220.63
Q2143957	17222	http://www.wikidata.org/entity/Q2143957	Maastoren	metre	http://www.wikidata.org/entity/Q11573	164.8
Q621675	17191	http://www.wikidata.org/entity/Q621675	Namaste Tower	metre	http://www.wikidata.org/entity/Q11573	310.0
Q1515605	17153	http://www.wikidata.org/entity/Q1515605	Renaissance Tower	metre	http://www.wikidata.org/entity/Q11573	270.0
Q15264301	17128	http://www.wikidata.org/entity/Q15264301	15 Hudson Yards	metre	http://www.wikidata.org/entity/Q11573	278.0
Q2051730	17125	http://www.wikidata.org/entity/Q2051730	Paramount Plaza	metre	http://www.wikidata.org/entity/Q11573	204.2
Q28053434	17097	http://www.wikidata.org/entity/Q28053434	Capital Towers	metre	http://www.wikidata.org/entity/Q11573	294.95
Q1043966	17072	http://www.wikidata.org/entity/Q1043966	Carnegie Hall Tower	metre	http://www.wikidata.org/entity/Q11573	231.0
Q21449366	17066	http://www.wikidata.org/entity/Q21449366	Cathay Landmark	metre	http://www.wikidata.org/entity/Q11573	212.0
Q3049341	16972	http://www.wikidata.org/entity/Q3049341	RSA Battle House Tower	metre	http://www.wikidata.org/entity/Q11573	227.1
Q3363532	16903	http://www.wikidata.org/entity/Q3363532	1501 Broadway	metre	http://www.wikidata.org/entity/Q11573	131.5
Q1469829	16819	http://www.wikidata.org/entity/Q1469829	St George Wharf Tower	metre	http://www.wikidata.org/entity/Q11573	185.0
Q3995174	16803	http://www.wikidata.org/entity/Q3995174	Torre Diamante	metre	http://www.wikidata.org/entity/Q11573	140.0
Q961346	16768	http://www.wikidata.org/entity/Q961346	CNA Center	metre	http://www.wikidata.org/entity/Q11573	183.0
Q15789968	16705	http://www.wikidata.org/entity/Q15789968	Brookfield Place	metre	http://www.wikidata.org/entity/Q11573	247.0
Q910485	16694	http://www.wikidata.org/entity/Q910485	Dubai City Tower	metre	http://www.wikidata.org/entity/Q11573	2400.0
Q1422777	16602	http://www.wikidata.org/entity/Q1422777	Manhattan Life Insurance Building	metre	http://www.wikidata.org/entity/Q11573	106.0
Q5460511	16565	http://www.wikidata.org/entity/Q5460511	Sky Tower	metre	http://www.wikidata.org/entity/Q11573	137.0
Q3489939	16446	http://www.wikidata.org/entity/Q3489939	City Tower	metre	http://www.wikidata.org/entity/Q11573	109.0
Q105702331	16432	http://www.wikidata.org/entity/Q105702331	CapitaSpring	metre	http://www.wikidata.org/entity/Q11573	280.0
Q60862279	16426	http://www.wikidata.org/entity/Q60862279	Warsaw Unit	metre	http://www.wikidata.org/entity/Q11573	220.0
Q1339295	16403	http://www.wikidata.org/entity/Q1339295	Empire Building	metre	http://www.wikidata.org/entity/Q11573	89.0
Q617082	16037	http://www.wikidata.org/entity/Q617082	Suzhou IFS	metre	http://www.wikidata.org/entity/Q11573	450.0
Q6904482	16008	http://www.wikidata.org/entity/Q6904482	Montauk Building	metre	http://www.wikidata.org/entity/Q11573	40.0
Q7014774	15850	http://www.wikidata.org/entity/Q7014774	New York Tribune Building	metre	http://www.wikidata.org/entity/Q11573	79.25
Q986382	15784	http://www.wikidata.org/entity/Q986382	White Swan Hotel	meter	http://www.wikidata.org/entity/Q3710	99.998780800039
Q7451857	15733	http://www.wikidata.org/entity/Q7451857	Sepehr Tower	metre	http://www.wikidata.org/entity/Q11573	120.0
Q3487098	15700	http://www.wikidata.org/entity/Q3487098	U.S. Bank Center	metre	http://www.wikidata.org/entity/Q11573	183.19
Q2361620	15688	http://www.wikidata.org/entity/Q2361620	Rembrandt Tower	metre	http://www.wikidata.org/entity/Q11573	150.0
Q774178	15636	http://www.wikidata.org/entity/Q774178	Aura	metre	http://www.wikidata.org/entity/Q11573	272.0
Q2484373	15624	http://www.wikidata.org/entity/Q2484373	Wuhan Center	metre	http://www.wikidata.org/entity/Q11573	438.0
Q1093955	15487	http://www.wikidata.org/entity/Q1093955	City Investing Building	metre	http://www.wikidata.org/entity/Q11573	148.29
Q1702873	15486	http://www.wikidata.org/entity/Q1702873	Tour de la Bourse	metre	http://www.wikidata.org/entity/Q11573	190.0
Q1345944	15444	http://www.wikidata.org/entity/Q1345944	Europa Tower	metre	http://www.wikidata.org/entity/Q11573	148.0
Q806742	15332	http://www.wikidata.org/entity/Q806742	14 Wall Street	metre	http://www.wikidata.org/entity/Q11573	164.0
Q19833930	15240	http://www.wikidata.org/entity/Q19833930	One Manhattan Square	metre	http://www.wikidata.org/entity/Q11573	213.0
Q922589	15124	http://www.wikidata.org/entity/Q922589	Broadgate Tower	metre	http://www.wikidata.org/entity/Q11573	161.3
Q885917	15115	http://www.wikidata.org/entity/Q885917	Błękitny Wieżowiec	metre	http://www.wikidata.org/entity/Q11573	120.0
Q2130764	15061	http://www.wikidata.org/entity/Q2130764	Random House Tower	metre	http://www.wikidata.org/entity/Q11573	208.0
Q971317	15008	http://www.wikidata.org/entity/Q971317	Great American Tower at Queen City Square	metre	http://www.wikidata.org/entity/Q11573	202.69
Q278518	14968	http://www.wikidata.org/entity/Q278518	Tour T1	metre	http://www.wikidata.org/entity/Q11573	185.0
Q1326540	14952	http://www.wikidata.org/entity/Q1326540	Marine Building	metre	http://www.wikidata.org/entity/Q11573	97.8
Q3281025	14929	http://www.wikidata.org/entity/Q3281025	APA Hotel & Resort Tokyo Bay Makuhari	metre	http://www.wikidata.org/entity/Q11573	180.0
Q55642324	14872	http://www.wikidata.org/entity/Q55642324	The Pinnacle (Nairobi)	metre	http://www.wikidata.org/entity/Q11573	320.0
Q686644	14685	http://www.wikidata.org/entity/Q686644	OpernTurm	metre	http://www.wikidata.org/entity/Q11573	170.0
Q593320	14649	http://www.wikidata.org/entity/Q593320	Four Seasons Hotel and Residences	metre	http://www.wikidata.org/entity/Q11573	205.0
Q2877453	14646	http://www.wikidata.org/entity/Q2877453	Sail Tower	metre	http://www.wikidata.org/entity/Q11573	137.0
Q1892072	14595	http://www.wikidata.org/entity/Q1892072	Maple Leaf Square	metre	http://www.wikidata.org/entity/Q11573	184.0
Q21150764	14534	http://www.wikidata.org/entity/Q21150764	V Tower	metre	http://www.wikidata.org/entity/Q11573	104.0
Q2289692	14522	http://www.wikidata.org/entity/Q2289692	245 Park Avenue	metre	http://www.wikidata.org/entity/Q11573	198.0
Q3142331	14366	http://www.wikidata.org/entity/Q3142331	Tour Défense 2000	metre	http://www.wikidata.org/entity/Q11573	134.0
Q64854670	14350	http://www.wikidata.org/entity/Q64854670	Skyline Tower (New York City)	metre	http://www.wikidata.org/entity/Q11573	237.1
Q18589922	14194	http://www.wikidata.org/entity/Q18589922	Chengdu Greenland Tower	metre	http://www.wikidata.org/entity/Q11573	468.0
Q22118338	14155	http://www.wikidata.org/entity/Q22118338	Kabukiza Tower	metre	http://www.wikidata.org/entity/Q11573	145.5
Q5704885	14152	http://www.wikidata.org/entity/Q5704885	Eskan Towers (Tehran)	metre	http://www.wikidata.org/entity/Q11573	90.0
Q739446	14036	http://www.wikidata.org/entity/Q739446	Intraco I	metre	http://www.wikidata.org/entity/Q11573	138.0
Q830533	13952	http://www.wikidata.org/entity/Q830533	TaunusTurm	metre	http://www.wikidata.org/entity/Q11573	170.0
Q1925883	13914	http://www.wikidata.org/entity/Q1925883	Metropolitan Tower	metre	http://www.wikidata.org/entity/Q11573	218.0
Q2913609	13849	http://www.wikidata.org/entity/Q2913609	Nagoya Lucent Tower	metre	http://www.wikidata.org/entity/Q11573	180.2
Q15106137	13815	http://www.wikidata.org/entity/Q15106137	Sky	metre	http://www.wikidata.org/entity/Q11573	206.0
Q67934747	13806	http://www.wikidata.org/entity/Q67934747	HongWell i-Tower	metre	http://www.wikidata.org/entity/Q11573	180.6
Q1207442	13757	http://www.wikidata.org/entity/Q1207442	Dubai Towers Doha	metre	http://www.wikidata.org/entity/Q11573	437.0
Q1385414	13754	http://www.wikidata.org/entity/Q1385414	U.S. Bancorp Tower	metre	http://www.wikidata.org/entity/Q11573	163.4
Q8530	13725	http://www.wikidata.org/entity/Q8530	Tour Oxygène	metre	http://www.wikidata.org/entity/Q11573	115.0
Q1368798	13675	http://www.wikidata.org/entity/Q1368798	SEG Plaza	metre	http://www.wikidata.org/entity/Q11573	291.6
Q15917518	13643	http://www.wikidata.org/entity/Q15917518	Newfoundland Quay	metre	http://www.wikidata.org/entity/Q11573	219.8
Q1109699	13541	http://www.wikidata.org/entity/Q1109699	Collini-Center	metre	http://www.wikidata.org/entity/Q11573	95.0
Q16733944	13430	http://www.wikidata.org/entity/Q16733944	NITEL Building	metre	http://www.wikidata.org/entity/Q11573	160.0
Q1706824	13355	http://www.wikidata.org/entity/Q1706824	SunTrust Plaza	metre	http://www.wikidata.org/entity/Q11573	265.0
Q806669	13339	http://www.wikidata.org/entity/Q806669	Bank of America Center	metre	http://www.wikidata.org/entity/Q11573	238.0
Q85877619	13327	http://www.wikidata.org/entity/Q85877619	Peace Palace	metre	http://www.wikidata.org/entity/Q11573	144.0
Q24036175	13227	http://www.wikidata.org/entity/Q24036175	Nile City Towers	metre	http://www.wikidata.org/entity/Q11573	142.0
Q3533638	13060	http://www.wikidata.org/entity/Q3533638	Finance Tower	metre	http://www.wikidata.org/entity/Q11573	145.0
Q538076	13041	http://www.wikidata.org/entity/Q538076	Liberty Tower	metre	http://www.wikidata.org/entity/Q11573	117.4
Q7092695	12918	http://www.wikidata.org/entity/Q7092695	Seneca One Tower	metre	http://www.wikidata.org/entity/Q11573	161.24
Q604001	12816	http://www.wikidata.org/entity/Q604001	Gazprom Headquarters	metre	http://www.wikidata.org/entity/Q11573	150.9
Q5410187	12743	http://www.wikidata.org/entity/Q5410187	Changsha IFS	metre	http://www.wikidata.org/entity/Q11573	452.1
Q1136181	12720	http://www.wikidata.org/entity/Q1136181	Cosmopolitan Twarda 2/4	metre	http://www.wikidata.org/entity/Q11573	160.0
Q1808295	12701	http://www.wikidata.org/entity/Q1808295	Al Yaqoub Tower	metre	http://www.wikidata.org/entity/Q11573	330.1
Q4852943	12693	http://www.wikidata.org/entity/Q4852943	Baltimore World Trade Center	meter	http://www.wikidata.org/entity/Q3710	123.44399604979212
Q827638	12519	http://www.wikidata.org/entity/Q827638	Bertelsmann Building	metre	http://www.wikidata.org/entity/Q11573	223.0
Q7712376	12366	http://www.wikidata.org/entity/Q7712376	Address Boulevard	metre	http://www.wikidata.org/entity/Q11573	368.0
Q2301069	12296	http://www.wikidata.org/entity/Q2301069	1201 Third Avenue	meter	http://www.wikidata.org/entity/Q3710	235.30559247022103
Q19288416	12294	http://www.wikidata.org/entity/Q19288416	Banco Industrial Guatemala	metre	http://www.wikidata.org/entity/Q11573	74.0
Q2041005	12290	http://www.wikidata.org/entity/Q2041005	Tour Carpe Diem	metre	http://www.wikidata.org/entity/Q11573	166.0
Q229605	12246	http://www.wikidata.org/entity/Q229605	3 Hudson Boulevard	metre	http://www.wikidata.org/entity/Q11573	301.0
Q21015895	12229	http://www.wikidata.org/entity/Q21015895	4/C	metre	http://www.wikidata.org/entity/Q11573	338.0
Q2946170	12201	http://www.wikidata.org/entity/Q2946170	Centro de Comercio Internacional	metre	http://www.wikidata.org/entity/Q11573	192.0
Q24192513	12144	http://www.wikidata.org/entity/Q24192513	452 Fifth Avenue	metre	http://www.wikidata.org/entity/Q11573	121.9
Q4346073	12140	http://www.wikidata.org/entity/Q4346073	Q4346073	metre	http://www.wikidata.org/entity/Q11573	134.0
Q5035571	12135	http://www.wikidata.org/entity/Q5035571	Capital Fort	metre	http://www.wikidata.org/entity/Q11573	126.0
Q217827	12067	http://www.wikidata.org/entity/Q217827	250 East 57th Street	metre	http://www.wikidata.org/entity/Q11573	218.0
Q2424258	12032	http://www.wikidata.org/entity/Q2424258	Gas Company Tower	metre	http://www.wikidata.org/entity/Q11573	228.3
Q449607	11940	http://www.wikidata.org/entity/Q449607	Gallileo	metre	http://www.wikidata.org/entity/Q11573	136.0
Q17640073	11931	http://www.wikidata.org/entity/Q17640073	Tour Trinity	metre	http://www.wikidata.org/entity/Q11573	167.0
Q5139763	11930	http://www.wikidata.org/entity/Q5139763	Cocoa House	metre	http://www.wikidata.org/entity/Q11573	105.0
Q1537698	11840	http://www.wikidata.org/entity/Q1537698	One Shell Plaza	metre	http://www.wikidata.org/entity/Q11573	218.0
Q176278	11828	http://www.wikidata.org/entity/Q176278	Montevideo	metre	http://www.wikidata.org/entity/Q11573	152.3
Q198238	11793	http://www.wikidata.org/entity/Q198238	1717 Broadway	metre	http://www.wikidata.org/entity/Q11573	229.7
Q20109768	11775	http://www.wikidata.org/entity/Q20109768	Saman Twin Towers	metre	http://www.wikidata.org/entity/Q11573	72.0
Q2384310	11764	http://www.wikidata.org/entity/Q2384310	TIFF Bell Lightbox	metre	http://www.wikidata.org/entity/Q11573	156.7
Q18380158	11736	http://www.wikidata.org/entity/Q18380158	Tour Saint-Gobain	metre	http://www.wikidata.org/entity/Q11573	177.95
Q2928236	11674	http://www.wikidata.org/entity/Q2928236	Bunkyo Civic Center	metre	http://www.wikidata.org/entity/Q11573	141.7
Q672984	11662	http://www.wikidata.org/entity/Q672984	80 South Street	metre	http://www.wikidata.org/entity/Q11573	438.0
Q21609086	11659	http://www.wikidata.org/entity/Q21609086	Dubai One Tower	metre	http://www.wikidata.org/entity/Q11573	711.0
Q7092848	11609	http://www.wikidata.org/entity/Q7092848	One Madison	meter	http://www.wikidata.org/entity/Q3710	189.2807939430146
Q52386264	11534	http://www.wikidata.org/entity/Q52386264	Sapporo Sosei Square	metre	http://www.wikidata.org/entity/Q11573	154.0
Q1320312	11531	http://www.wikidata.org/entity/Q1320312	Samsung Tower Palace 3 – Tower G	metre	http://www.wikidata.org/entity/Q11573	263.7
Q1816401	11513	http://www.wikidata.org/entity/Q1816401	140 Broadway	metre	http://www.wikidata.org/entity/Q11573	209.7
Q896364	11488	http://www.wikidata.org/entity/Q896364	Hypo-Haus	metre	http://www.wikidata.org/entity/Q11573	113.7
Q2023952	11488	http://www.wikidata.org/entity/Q2023952	One Bayfront Plaza	metre	http://www.wikidata.org/entity/Q11573	320.0
Q3090076	11468	http://www.wikidata.org/entity/Q3090076	Tour Ariane	metre	http://www.wikidata.org/entity/Q11573	152.0
Q120546	11450	http://www.wikidata.org/entity/Q120546	Empire Tower	metre	http://www.wikidata.org/entity/Q11573	227.0
Q806671	11410	http://www.wikidata.org/entity/Q806671	Bank of America Center	metre	http://www.wikidata.org/entity/Q11573	224.0
Q266965	11394	http://www.wikidata.org/entity/Q266965	Japan Center	metre	http://www.wikidata.org/entity/Q11573	115.3
Q7139977	11299	http://www.wikidata.org/entity/Q7139977	Parsian Azadi Hotel	metre	http://www.wikidata.org/entity/Q11573	90.02
Q107552561	11275	http://www.wikidata.org/entity/Q107552561	Faro Tower	metre	http://www.wikidata.org/entity/Q11573	145.0
Q1666430	11251	http://www.wikidata.org/entity/Q1666430	International Commerce Center 1	metre	http://www.wikidata.org/entity/Q11573	458.0
Q587331	11226	http://www.wikidata.org/entity/Q587331	Atlas Tower	metre	http://www.wikidata.org/entity/Q11573	116.0
Q2376935	11148	http://www.wikidata.org/entity/Q2376935	Tour Sequana	metre	http://www.wikidata.org/entity/Q11573	100.0
Q2421828	11144	http://www.wikidata.org/entity/Q2421828	Torre Europa	metre	http://www.wikidata.org/entity/Q11573	120.0
Q2614510	11110	http://www.wikidata.org/entity/Q2614510	Capital Tower	metre	http://www.wikidata.org/entity/Q11573	255.0
Q28868	11090	http://www.wikidata.org/entity/Q28868	One Shell Square	metre	http://www.wikidata.org/entity/Q11573	212.45
Q2219285	11082	http://www.wikidata.org/entity/Q2219285	Matitone	metre	http://www.wikidata.org/entity/Q11573	109.0
Q3995301	11048	http://www.wikidata.org/entity/Q3995301	Telecom Italia Tower	metre	http://www.wikidata.org/entity/Q11573	129.0
Q14226100	11004	http://www.wikidata.org/entity/Q14226100	Two International Finance Centre	metre	http://www.wikidata.org/entity/Q11573	412.0
Q3090555	10904	http://www.wikidata.org/entity/Q3090555	Tour EDF	metre	http://www.wikidata.org/entity/Q11573	70.0
Q17627890	10890	http://www.wikidata.org/entity/Q17627890	Entisar Tower	metre	http://www.wikidata.org/entity/Q11573	570.0
Q882664	10878	http://www.wikidata.org/entity/Q882664	Westhafen Tower	metre	http://www.wikidata.org/entity/Q11573	112.3
Q4822225	10840	http://www.wikidata.org/entity/Q4822225	Hilton Izmir	metre	http://www.wikidata.org/entity/Q11573	142.0
Q172402	10779	http://www.wikidata.org/entity/Q172402	120 Collins Street	metre	http://www.wikidata.org/entity/Q11573	265.0
Q14681501	10753	http://www.wikidata.org/entity/Q14681501	140 New Montgomery	meter	http://www.wikidata.org/entity/Q3710	140.2110435132466
Q16841056	10689	http://www.wikidata.org/entity/Q16841056	Hanza Tower	metre	http://www.wikidata.org/entity/Q11573	104.0
Q4855941	10652	http://www.wikidata.org/entity/Q4855941	Bank Markazi Tower (Davudiyeh)	metre	http://www.wikidata.org/entity/Q11573	71.62
Q4546164	10616	http://www.wikidata.org/entity/Q4546164	100 North Main Street	metre	http://www.wikidata.org/entity/Q11573	140.21
Q6914041	10531	http://www.wikidata.org/entity/Q6914041	Morrison Hotel	metre	http://www.wikidata.org/entity/Q11573	160.33
Q245308	10382	http://www.wikidata.org/entity/Q245308	599 Lexington Avenue	metre	http://www.wikidata.org/entity/Q11573	199.0
Q2377122	10360	http://www.wikidata.org/entity/Q2377122	Rogier Tower	metre	http://www.wikidata.org/entity/Q11573	137.0
Q697076	10334	http://www.wikidata.org/entity/Q697076	Chang-Gu World Trade Center	metre	http://www.wikidata.org/entity/Q11573	222.0
Q134124	10310	http://www.wikidata.org/entity/Q134124	Ocean Heights	metre	http://www.wikidata.org/entity/Q11573	310.0
Q3533359	10309	http://www.wikidata.org/entity/Q3533359	Tour de Lille	metre	http://www.wikidata.org/entity/Q11573	120.0
Q23907605	10306	http://www.wikidata.org/entity/Q23907605	Socony-Mobil Building	metre	http://www.wikidata.org/entity/Q11573	174.3
Q686587	10297	http://www.wikidata.org/entity/Q686587	WestendGate	metre	http://www.wikidata.org/entity/Q11573	159.3
Q666483	10277	http://www.wikidata.org/entity/Q666483	Tour Granite	metre	http://www.wikidata.org/entity/Q11573	184.0
Q5163927	10251	http://www.wikidata.org/entity/Q5163927	Constellation Place	metre	http://www.wikidata.org/entity/Q11573	149.5
